6	26811361	0.0824
2	20714459	0.08243
13	7051105	0.08243
3	50904821	0.08243
5	12692822	0.08244
15	3461958	0.08244
28	4401079	0.08244
2	144194692	0.08246
3	89015770	0.08247
4	55929844	0.08249
4	7983475	0.0825
3	28085347	0.0825
23	2343229	0.0825
2	61667920	0.08252
1	171976856	0.08254
3	107330348	0.08255
10	10588566	0.08255
5	1456144	0.08258
1	121722024	0.08258
14	12804027	0.08259
12	12272237	0.0826
10	3474000	0.0826
4	34284779	0.0826
20	3919989	0.0826
10	14160495	0.0826
15	3599856	0.08263
3	4575696	0.08264
2	14710170	0.08265
2	14710195	0.08265
1	145516245	0.08266
14	11867861	0.08267
36	2193202	0.08269
17	2041743	0.08274
7	18257215	0.08276
chrZ	33023055	0.08277
2	6902027	0.08278
1	53220814	0.08279
2	26717910	0.08281
2	62354688	0.08281
2	38359585	0.08282
3	56660676	0.08283
11	4642549	0.08284
13	1237544	0.08285
1	23648314	0.08285
6	29772568	0.08285
1	156164943	0.08286
6	32493928	0.08288
5	46071804	0.0829
2	27171402	0.0829
8	25899629	0.08291
1	90788551	0.08293
1	23020199	0.08293
1	80115128	0.08294
1	78096230	0.08296
1	168426244	0.08296
1	16861132	0.08297
19	1179349	0.08298
2	36412855	0.08303
14	7068599	0.08305
3	42581259	0.08305
3	88452956	0.08306
3	61080998	0.08309
4	67818667	0.0831
1	11917823	0.08312
15	7933930	0.08313
1	40220291	0.08313
4	39687179	0.08314
1	185409415	0.08316
2	6838794	0.08316
1	184548771	0.08317
6	485570	0.08317
4	24149023	0.0832
9	22342938	0.0832
1	166224034	0.08321
14	2069400	0.08322
1	121932781	0.08322
2	39541314	0.08322
2	2022577	0.08326
6	5134565	0.08328
2	28929762	0.08329
5	57555428	0.08331
2	130246907	0.08332
1	132167150	0.08332
28	1894926	0.08332
25	2748419	0.08334
3	23749639	0.08335
23	4777185	0.08335
1	129995715	0.08337
14	15107113	0.08338
10	14651694	0.08339
37	3440904	0.08339
25	1024507	0.0834
9	6084248	0.08341
6	7320062	0.08343
25	3722081	0.08343
22	1439088	0.08345
10	8774452	0.08345
3	81124239	0.08345
4	52952544	0.08347
1	53316777	0.0835
5	951175	0.0835
39	472002	0.08351
6	6094044	0.08352
9	4101950	0.08352
25	2928391	0.08355
9	4590214	0.08356
14	9617685	0.08356
4	20567694	0.08358
6	24663778	0.08359
3	30420139	0.08359
3	99158186	0.0836
scaffold10	326438	0.08361
2	140812640	0.08361
12	10287228	0.08362
15	6889829	0.08363
25	2878127	0.08363
1	153454040	0.08367
3	60767557	0.08367
1	179628673	0.08368
2	113165808	0.08368
37	2509911	0.08368
7	29015913	0.0837
3	28426796	0.0837
36	2207929	0.08371
33	5763595	0.08371
1	160996338	0.08372
11	19526423	0.08375
6	32073974	0.08378
10	4605638	0.08378
2	135581037	0.08379
3	18369327	0.08379
2	7173557	0.08379
39	1087266	0.0838
15	9330235	0.0838
31	2539898	0.08381
1	182099018	0.08381
36	2186473	0.08382
2	88756240	0.08382
1	119873846	0.08384
2	130374984	0.08384
1	113827065	0.08386
31	4806783	0.08387
4	70422164	0.08389
1	144405051	0.0839
chrZ	71536821	0.08391
37	3748521	0.08391
chr34p1	1916831	0.08392
chrZ	54911084	0.08393
1	4430158	0.08393
1	105646809	0.08393
32	2842095	0.08394
25	3595735	0.08394
2	131641213	0.08394
1	155004229	0.08397
2	103971883	0.08398
5	24485809	0.08398
7	30200473	0.084
2	63784570	0.084
10	15829269	0.08401
4	39700764	0.08404
11	13482243	0.08406
7	29508377	0.08406
chr34p1	769343	0.08407
25	1825814	0.0841
2	23919919	0.0841
1	57498898	0.08413
9	15702338	0.08414
1	95733669	0.08414
3	81791128	0.08414
6	13101950	0.08414
4	83005526	0.08417
33	6611501	0.08419
2	34957714	0.08422
23	1166016	0.08424
28	3865391	0.08426
1	191627663	0.08427
5	232125	0.08427
1	95846173	0.08428
3	44745389	0.08428
4	34517712	0.08432
1	149280019	0.08432
39	1648708	0.08433
4	26829357	0.08434
chrZ	3942789	0.08435
5	12203889	0.08435
1	46577489	0.08435
9	12199330	0.08436
1	172686655	0.08437
18	3848719	0.08439
2	151721501	0.0844
2	114374583	0.08444
11	2933360	0.08445
4	28689817	0.08446
6	15851145	0.08447
25	2950002	0.08449
3	71505252	0.08452
2	1887403	0.08453
2	1772323	0.08453
1	91734218	0.08454
4	41768678	0.08454
4	1212000	0.08455
6	11832654	0.08457
3	75284965	0.08457
20	7995834	0.08457
24	3042389	0.08458
3	7217191	0.08459
7	28874398	0.0846
1	58527712	0.08461
2	96467163	0.08461
36	2294452	0.08461
9	2728644	0.08461
1	87816115	0.08463
22	1408060	0.08464
4	30964321	0.08465
4	21963519	0.08465
10	3282665	0.08466
scaffold2	1124576	0.08466
39	1054215	0.08466
3	59964228	0.08466
6	20913446	0.08473
1	17545681	0.08473
30	59544	0.08476
2	109894391	0.08476
2	141815995	0.08477
35	441943	0.08478
2	1871542	0.08479
10	12051558	0.0848
2	4584816	0.08482
2	2001916	0.08484
4	39844663	0.08486
chrZ	38443701	0.08488
4	76209404	0.08488
36	505750	0.08492
3	36601036	0.08492
10	3693509	0.08492
2	5912668	0.08492
12	18335096	0.08495
33	4732890	0.08495
1	27227896	0.08499
9	19239041	0.08504
1	116494608	0.08505
chr16p1	1759807	0.08506
1	25538067	0.08506
2	975339	0.08506
7	19356484	0.08507
1	108673108	0.08507
12	4630179	0.08508
8	28957150	0.0851
37	3392919	0.0851
2	72432917	0.0851
chrZ	11352546	0.08511
1	32760624	0.08512
6	33013905	0.08512
5	40553111	0.08513
33	5194206	0.08514
38	390454	0.08515
2	868793	0.08517
1	195141093	0.08518
2	26762658	0.08519
scaffold2	35912	0.08521
2	82218025	0.08522
chrZ	29570080	0.08522
2	3111893	0.08522
27	2159458	0.08523
27	2267932	0.08523
4	87584798	0.08527
2	1869154	0.08528
chrZ	4001825	0.08528
20	2101697	0.08528
2	78978781	0.08528
2	1867785	0.08529
3	96588064	0.08531
4	7770674	0.08533
8	4573588	0.08536
6	936891	0.08537
1	106411524	0.08538
chrZ	26406985	0.08539
1	136745852	0.08539
3	19513553	0.08539
25	1875032	0.0854
10	21042053	0.08542
37	2686596	0.08543
31	4999412	0.08543
7	2640278	0.08543
5	52836213	0.08544
2	73997212	0.08544
1	96615079	0.08545
3	46625904	0.08545
2	13900015	0.08545
scaffold2	1567060	0.08545
2	139948114	0.08545
6	21171431	0.08546
13	12541276	0.08546
2	151200526	0.08546
19	2363378	0.08547
2	149588385	0.08547
1	197835106	0.08549
22	1614418	0.0855
2	1912986	0.08552
8	25105278	0.08556
13	5704795	0.08556
1	2520582	0.08556
3	83510524	0.08557
5	1106295	0.08562
3	97880212	0.08563
9	21209056	0.08564
31	4426603	0.08565
11	11828410	0.08567
31	4498219	0.08568
27	2267872	0.08569
3	43230582	0.08569
1	120819318	0.08574
2	91144465	0.08577
14	292068	0.08577
8	16467762	0.08578
9	1630943	0.08578
36	558775	0.08581
scaffold2	1337553	0.08583
scaffold4	1704010	0.08586
20	1623470	0.08587
1	130825663	0.08587
3	619342	0.08588
37	2472190	0.0859
35	503419	0.08591
13	8696870	0.08592
1	197984059	0.08595
15	12972880	0.08595
2	6720359	0.08596
2	61725533	0.08596
21	1901497	0.08596
39	420008	0.08596
chr34p1	1703683	0.08596
9	9542303	0.08596
5	17975663	0.08598
36	1730358	0.08598
4	9643300	0.086
4	64404208	0.08602
31	4348856	0.08603
11	12108105	0.08606
24	6276802	0.08607
15	2596229	0.08607
27	3843601	0.08607
36	701520	0.08609
5	43326366	0.08612
11	5495862	0.08614
15	5601082	0.08615
18	9061970	0.08615
2	50536543	0.08615
25	1679130	0.08617
1	6885655	0.08617
7	29377795	0.08618
5	22407183	0.08618
2	2675138	0.08618
6	30010279	0.08619
2	101848664	0.0862
3	58447396	0.08623
12	20819860	0.08624
11	13878950	0.08628
2	3205650	0.08628
14	8197424	0.0863
1	149621241	0.08631
1	150053873	0.08632
1	2418182	0.08632
1	25322772	0.08633
4	36504771	0.08633
4	57141112	0.08634
35	338804	0.08635
38	230652	0.08635
8	24754778	0.08637
2	1319386	0.08638
9	15077264	0.08638
7	34209573	0.08642
27	3850647	0.08642
12	8559419	0.08642
1	35615163	0.08645
2	28603901	0.08646
4	63990580	0.08647
chrZ	73084959	0.08647
10	10114299	0.08649
5	53104187	0.08651
9	1426197	0.08652
12	12246758	0.08655
1	28406510	0.08655
1	133379800	0.08657
4	36446731	0.08657
37	2897703	0.08658
2	117882420	0.0866
11	12298887	0.08661
1	164457531	0.08662
1	118293232	0.08662
chrZ	57298810	0.08663
1	116898367	0.08664
2	26790463	0.08664
3	98916537	0.08664
1	85419453	0.08667
7	2725006	0.08668
5	13971608	0.08668
37	3290241	0.08669
33	5934197	0.08672
3	16074989	0.08672
1	77193761	0.08674
1	58784284	0.08674
28	774480	0.08675
7	24369894	0.08676
7	14176366	0.08677
2	16941369	0.0868
1	148279375	0.08681
1	152717789	0.08681
1	197203724	0.08682
1	89183129	0.08686
12	4950208	0.08687
5	13737896	0.08689
12	15000667	0.08691
3	33436448	0.08693
2	55519323	0.08693
2	132843987	0.08693
2	147954188	0.08693
8	13513564	0.08693
2	21335480	0.08696
7	14165096	0.08696
2	23828133	0.08696
1	193931733	0.08697
18	2170313	0.08698
7	2181221	0.08704
2	64122343	0.08706
2	2284832	0.08707
4	25177434	0.08708
2	31635226	0.08708
chrZ	42436767	0.0871
scaffold2	1468870	0.08714
13	14793192	0.08714
3	53160307	0.08715
1	142362720	0.08716
2	40910557	0.08716
28	3579688	0.08717
4	42709758	0.08718
1	185698594	0.08719
1	58189345	0.08721
3	47824471	0.08723
4	7604129	0.08724
12	8558378	0.08724
1	172955163	0.08724
1	173414362	0.08725
chr34p1	1916968	0.08725
3	819098	0.08725
3	9968383	0.08728
chrZ	32051522	0.0873
3	71980106	0.08733
3	71980108	0.08733
33	6472366	0.08733
4	43781951	0.08735
8	8882347	0.08736
38	388932	0.08736
25	2923162	0.08737
27	3919491	0.08738
3	21182810	0.08738
6	29270613	0.08742
3	42361776	0.08743
18	6086154	0.08744
6	5583522	0.08745
4	79416570	0.08745
2	1856129	0.08745
1	33021173	0.08746
2	89888145	0.08747
3	24303370	0.08747
2	22024109	0.08748
20	10130912	0.08749
1	86966258	0.0875
4	39128199	0.0875
2	114312010	0.08751
5	50243352	0.08752
1	193346955	0.08752
15	5213660	0.08753
36	2435122	0.08755
4	75742670	0.08755
14	2463381	0.08755
1	100217597	0.08759
6	4572576	0.08759
1	7962690	0.0876
9	1832930	0.0876
1	2410459	0.08761
22	1630943	0.08762
2	24319895	0.08763
15	5538850	0.08765
14	44814	0.08765
chrZ	17915613	0.08765
3	58229720	0.08765
4	61338514	0.08767
5	50627633	0.08767
2	12081624	0.08768
1	42733768	0.08768
1	162307950	0.08769
1	189727987	0.0877
27	1460074	0.08775
2	6806703	0.08775
1	20866791	0.08775
7	32064733	0.08775
10	20927282	0.08779
18	3310237	0.08779
35	327299	0.08781
6	26133359	0.08782
2	1918904	0.08782
8	22767479	0.08783
2	144841614	0.08784
scaffold2	1291132	0.08786
1	63087893	0.08789
27	3113935	0.0879
7	2301509	0.08791
chr16p1	206461	0.08791
38	410152	0.08791
37	3112857	0.08793
4	48503323	0.08793
37	708843	0.08793
9	2115321	0.08794
25	1102512	0.08794
3	42117019	0.08794
36	1147553	0.08795
chrZ	8078090	0.08795
8	27708231	0.08797
5	47751560	0.08799
chrZ	73353096	0.08799
30	1528264	0.08803
2	105288684	0.08804
2	61496418	0.08804
19	2280281	0.08805
31	4243638	0.08805
2	21144269	0.08805
17	10217590	0.08806
1	162592548	0.08807
1	63072904	0.08808
7	7986594	0.08809
4	73580870	0.08814
7	22019677	0.08815
25	1077633	0.08815
5	26630093	0.08816
12	3384439	0.08817
23	4311891	0.08818
3	29710797	0.08819
2	109084645	0.08819
22	4829261	0.08821
3	68953855	0.08822
11	2561462	0.08823
10	12767621	0.08826
1	26456008	0.08827
20	3497919	0.08828
5	22678582	0.0883
chr34p1	2510233	0.08833
3	102635847	0.08835
1	184970722	0.08836
36	1365387	0.08836
4	802523	0.08838
3	66333761	0.0884
3	65441087	0.0884
6	27992473	0.08846
22	1465657	0.08846
6	18105955	0.08846
5	43183827	0.08849
2	141470641	0.08849
4	75505360	0.08849
10	5264192	0.08849
14	10234769	0.08849
17	2596736	0.08849
27	3753940	0.0885
28	3753504	0.0885
32	2468283	0.0885
7	29153401	0.0885
2	2686242	0.08852
12	12456953	0.08852
chr34p1	709341	0.08853
18	3114057	0.08853
chr16p1	2463592	0.08853
3	85008916	0.08854
35	457065	0.08854
1	139835878	0.08859
scaffold2	348521	0.08862
7	34312534	0.08864
2	149350961	0.08865
2	94314571	0.08868
4	16804738	0.08868
25	1177532	0.0887
4	17547735	0.08871
9	15842982	0.08872
1	180558600	0.08872
4	58241041	0.08872
22	1258337	0.08873
4	81386459	0.08873
10	13072533	0.08873
10	4181072	0.08874
3	38479454	0.08876
7	19539585	0.08877
21	2542748	0.08879
chrZ	38078985	0.08879
6	4458083	0.0888
2	1178372	0.0888
35	296047	0.08881
3	66975887	0.08883
26	4632726	0.08884
2	29204272	0.08884
7	25427044	0.08885
4	40796759	0.08885
3	34542027	0.08885
6	12622299	0.08887
33	5301263	0.08889
2	2617158	0.0889
10	4523313	0.08892
28	4548069	0.08893
6	22507905	0.08893
8	22587209	0.08893
14	13386744	0.08893
27	4770775	0.08893
4	60977489	0.08894
36	1505868	0.08895
3	30062006	0.08895
25	494493	0.08896
4	6296493	0.08897
12	20068118	0.08897
27	1922879	0.089
1	159193055	0.08902
36	867980	0.08903
6	30211678	0.08908
7	12902194	0.08908
1	26521404	0.0891
4	23604650	0.08911
2	109723353	0.08913
1	43532380	0.08913
1	108589058	0.08916
2	135053728	0.08916
17	4898444	0.0892
37	3891057	0.0892
33	5875634	0.08921
1	23744383	0.08921
7	23350005	0.08921
1	32987709	0.08922
1	170227662	0.08923
8	14039150	0.08923
2	15265402	0.08923
1	1348928	0.08923
7	950481	0.08924
2	108323186	0.08924
4	25495264	0.08925
7	10914581	0.08925
1	31489160	0.08928
6	495854	0.08928
2	2437463	0.08928
1	108272882	0.0893
3	41691624	0.0893
5	43730592	0.08933
4	1752275	0.08933
1	40379162	0.08935
7	26895821	0.08936
2	116254477	0.08937
10	3382849	0.08938
1	175078877	0.08939
4	3579036	0.08939
31	4480560	0.0894
29	2483837	0.0894
18	8254582	0.08944
20	8434221	0.08945
2	20491704	0.08946
36	1503667	0.08947
36	2280397	0.08948
chrZ	22979798	0.08949
scaffold2	1390407	0.08952
1	24730184	0.08952
38	193698	0.08952
8	23914084	0.08952
1	183077542	0.08955
13	10737058	0.08955
14	14321765	0.08958
4	21549991	0.0896
7	35630952	0.08962
33	4917505	0.08962
1	62297145	0.08965
1	131800087	0.08966
2	2673204	0.08967
30	769713	0.08974
2	92751819	0.08975
2	126920706	0.08976
5	5800799	0.08977
3	105637747	0.0898
6	10560263	0.0898
1	133556898	0.0898
3	53900064	0.08981
2	37354243	0.08982
17	3404835	0.08982
2	2686225	0.08983
scaffold2	2289605	0.08984
4	41165106	0.08985
chr34p1	2411578	0.08985
14	10606799	0.08985
7	24521183	0.08986
scaffold10	853170	0.08987
1	197676896	0.08988
5	8032837	0.08989
1	24967654	0.08989
1	161259602	0.08989
36	283426	0.0899
5	6123890	0.08991
35	611414	0.08992
1	67183240	0.08994
2	19491951	0.08996
chr34p1	162566	0.08997
36	1138218	0.08997
scaffold2	986657	0.09
2	127044040	0.09
1	29888938	0.09
25	1028651	0.09001
chr34p1	2705940	0.09001
3	18825705	0.09003
2	2021219	0.09005
chr34p1	1803470	0.09007
2	63923969	0.09007
4	39916733	0.09008
1	117037364	0.0901
chr16p1	500773	0.0901
1	198887881	0.09011
11	13507152	0.09011
2	27808285	0.09012
chrZ	25102030	0.09015
23	3695547	0.09016
4	61742037	0.09017
31	4505794	0.09018
1	155104854	0.09018
chrZ	401147	0.09022
39	315532	0.09022
1	35178272	0.09024
3	95317033	0.09024
27	2262381	0.09024
1	35230490	0.09024
26	2886217	0.09024
37	3345486	0.09024
2	45109334	0.09024
4	56775592	0.09024
13	16416005	0.09026
2	135594746	0.09028
1	18138649	0.09032
20	9132914	0.09032
3	57690334	0.09033
2	110121455	0.09034
1	67107431	0.09035
6	33132328	0.09038
2	11382834	0.09038
1	37415236	0.09043
24	4101620	0.09043
1	110794046	0.09044
1	197831653	0.09046
2	37344817	0.09047
3	46264055	0.09047
4	9753650	0.0905
4	36053091	0.09052
3	27813459	0.09055
2	12367276	0.09059
31	4242912	0.09059
1	136055617	0.0906
3	100823279	0.09061
8	24653208	0.09064
4	3024051	0.09064
chr34p1	786976	0.09067
12	7359392	0.09068
13	2460758	0.09068
3	4583829	0.09069
4	33316212	0.09072
10	2373215	0.09073
6	28493743	0.09073
2	62264087	0.09073
12	7990184	0.09073
2	120181030	0.09074
5	55108827	0.09074
1	174353272	0.09075
1	39785686	0.09075
chrZ	46224196	0.09078
2	147194644	0.09078
1	17199989	0.09079
3	94051346	0.0908
2	20963867	0.09081
20	6800328	0.09081
5	15550704	0.09083
1	54039257	0.09084
3	52860828	0.09084
chrZ	54909005	0.09092
10	15509244	0.09092
33	6275614	0.09098
3	42386011	0.09099
4	12785268	0.091
20	5784440	0.09104
31	1738358	0.09104
1	86252389	0.09104
1	66118580	0.09106
27	2187611	0.09107
20	5670268	0.09108
28	2068110	0.09108
6	15688465	0.0911
25	2708856	0.0911
1	172649317	0.09114
18	5202828	0.09115
7	808675	0.09116
2	84745422	0.09117
2	147273932	0.0912
1	9000047	0.09121
2	58182778	0.09121
2	36455736	0.09123
2	147600345	0.09126
19	5344045	0.09126
1	786302	0.09127
6	7931913	0.09128
scaffold2	1067213	0.09131
36	1755870	0.09132
38	336036	0.09133
4	76300350	0.09133
2	131037704	0.09134
3	82665005	0.09136
5	43341679	0.09139
3	42079378	0.09142
3	11948671	0.09145
2	148154161	0.09145
2	127449264	0.09145
27	3838997	0.09147
1	109852225	0.09148
25	1191172	0.09149
3	76298295	0.09151
2	78068179	0.09151
36	2221631	0.09152
12	4937636	0.09153
1	165478856	0.09153
9	15967864	0.09154
1	164019776	0.09155
2	137460293	0.09155
scaffold2	31793	0.09155
2	10985937	0.09156
13	15437460	0.09156
1	186581224	0.09158
4	55458773	0.0916
39	1386882	0.0916
1	2177011	0.09161
29	2504122	0.09161
14	10913810	0.09161
36	1206203	0.09162
9	5356679	0.09163
15	8737478	0.09164
3	72623692	0.09164
2	40952137	0.09165
4	90890384	0.09166
35	379875	0.09167
6	25756753	0.09167
2	24711417	0.09168
1	132905992	0.0917
14	3087237	0.09172
scaffold2	1567634	0.09173
1	87959409	0.09175
24	3857174	0.09176
6	19888548	0.09177
1	188095721	0.09178
10	13102612	0.09178
3	15258157	0.09179
1	183319200	0.0918
2	87957996	0.0918
7	30258968	0.0918
7	23124015	0.0918
1	109045635	0.09181
19	10682062	0.09183
5	11648622	0.09185
1	159366446	0.09186
5	23728123	0.09186
4	13192342	0.09188
11	1337939	0.09188
1	4370720	0.09191
9	17050129	0.09191
2	125617529	0.09192
1	70071622	0.09194
chrZ	17879309	0.09197
30	1806277	0.09198
37	3333423	0.092
36	516385	0.092
18	7566982	0.09201
28	3908346	0.09201
4	64524631	0.09203
20	12942019	0.09204
4	41773059	0.09204
3	53865034	0.09204
4	29584404	0.09204
2	145824576	0.09205
7	32297320	0.09206
3	43143329	0.09206
2	96801219	0.09208
2	141942134	0.09208
2	103864219	0.0921
13	12048322	0.09211
39	504974	0.09212
30	1344241	0.09213
25	3173519	0.09214
21	1395626	0.09217
3	110237808	0.09221
3	99959420	0.09221
27	2608780	0.09224
3	11596994	0.09224
7	28784592	0.09226
2	105339506	0.09227
20	7995933	0.09228
25	1884606	0.09231
11	8769278	0.09233
2	144258328	0.09234
2	143753108	0.09234
25	1191142	0.09234
4	53788844	0.09235
4	41498190	0.09236
6	9283396	0.09236
27	2159379	0.09239
8	22645651	0.0924
2	56241423	0.0924
1	7799665	0.09242
3	18329871	0.09243
22	3256544	0.09244
5	43435651	0.09245
5	4413861	0.09246
4	87868088	0.09248
chr16p1	2515162	0.09248
30	1657723	0.09248
22	3515407	0.09249
6	30457005	0.0925
1	178178548	0.0925
33	4852739	0.09251
2	12687194	0.09252
2	14208287	0.09254
2	130946451	0.09259
2	149136774	0.0926
chr34p1	2446553	0.0926
5	39818784	0.09261
3	91728981	0.09261
2	51165418	0.09261
1	70113832	0.09261
8	3070488	0.09261
35	616327	0.09261
6	2991206	0.09262
36	830434	0.09264
1	125242908	0.09265
5	50193143	0.09267
33	6504233	0.09267
33	5094327	0.09268
1	98518472	0.09268
18	11178921	0.0927
39	422905	0.0927
2	20881788	0.09271
3	17967373	0.09271
4	88749879	0.09271
1	169061819	0.09272
chr16p1	1584270	0.09272
19	8999982	0.09274
4	77297554	0.09275
10	20654878	0.09278
4	63098739	0.09279
39	421367	0.09279
3	55502234	0.09279
2	2684307	0.09281
4	77171477	0.09282
5	804592	0.09285
chr16p1	574811	0.09286
1	150277550	0.09288
3	50437501	0.09288
chrZ	26933559	0.09291
2	45657957	0.09291
36	959323	0.09293
22	1449062	0.09293
2	3067630	0.09295
2	1137323	0.09296
2	1994094	0.09297
20	10658639	0.09297
7	26509306	0.09297
1	94719173	0.09297
2	92546877	0.09298
2	101736163	0.09299
4	69415150	0.09303
2	93506313	0.09304
3	35356843	0.09304
11	12588256	0.09307
1	199056788	0.09308
2	1943477	0.09309
21	6444872	0.09311
6	12048687	0.09313
1	160900548	0.09314
1	25766165	0.09316
4	82469133	0.09316
1	14088730	0.09318
2	27514213	0.09318
2	149785732	0.09319
scaffold2	433506	0.09321
23	3379476	0.09321
5	16323224	0.09325
4	44578505	0.09328
4	470070	0.09329
1	25398926	0.0933
38	491261	0.09331
7	33735435	0.09333
1	102126079	0.09333
12	9236580	0.09334
37	2923052	0.09334
36	864114	0.09337
12	17132465	0.09337
5	58536369	0.09339
1	36079362	0.09339
37	2686412	0.0934
7	30565337	0.09341
36	1073770	0.09342
3	91572091	0.09343
chrZ	33883113	0.09344
chr16p1	1560869	0.09345
2	90618259	0.09346
6	11234851	0.09351
2	83282683	0.09351
14	9593892	0.09353
5	6419423	0.09353
1	165097144	0.09353
27	2301237	0.09354
2	26959773	0.09354
4	39913258	0.09354
13	5108756	0.09355
4	86419321	0.09355
2	27134256	0.09355
2	83079309	0.09356
1	91881546	0.09356
6	16612533	0.09357
4	81027681	0.09361
6	12332537	0.09362
29	2077144	0.09362
3	92417664	0.09363
37	2321458	0.09365
21	2662383	0.09366
1	166116535	0.09369
2	148485985	0.09369
2	29337109	0.09371
9	16887926	0.09372
2	66337782	0.09372
4	828771	0.09373
30	1752525	0.09375
37	3292050	0.09376
4	82733882	0.0938
6	5900479	0.09383
21	2206729	0.09383
7	31412517	0.09384
5	1416519	0.09386
2	35926108	0.09388
2	104204457	0.09388
1	142192343	0.09389
6	31955101	0.0939
1	197093366	0.09392
13	19283759	0.09393
14	3429048	0.09394
1	74947806	0.09396
2	8009868	0.09397
7	29016018	0.09399
1	90567822	0.09401
2	135337261	0.09402
2	142578507	0.09405
21	5715215	0.09406
2	20049767	0.09408
7	14523342	0.09409
4	7505707	0.09409
4	7062567	0.09409
1	191983426	0.0941
7	17497572	0.09411
2	18162547	0.09412
1	23250664	0.09412
9	3021483	0.09413
13	1680155	0.09413
2	139468740	0.09413
4	1364841	0.09414
39	432832	0.09416
1	25193595	0.09416
14	10048622	0.09417
1	133753710	0.09418
2	71852384	0.09419
5	46341845	0.0942
1	42231388	0.09421
2	878292	0.09423
1	58767226	0.09425
17	3811890	0.09426
20	10654283	0.09429
38	141790	0.09431
1	185742692	0.09431
33	4763433	0.09432
4	641130	0.09433
24	3164202	0.09434
2	36634624	0.09437
2	6323094	0.09437
4	2375819	0.09441
2	118205240	0.09446
7	7986592	0.09447
26	3770143	0.09447
33	5025145	0.09447
2	90512158	0.0945
37	2303485	0.0945
chr16p1	676555	0.09451
3	102487980	0.09453
4	62173939	0.09453
2	103629282	0.09456
4	89528846	0.09456
8	11843907	0.09457
14	11049356	0.09458
1	45893512	0.09459
39	373442	0.09462
1	110056245	0.09462
scaffold2	1364101	0.09462
6	31066468	0.09464
1	142656079	0.09466
2	85467514	0.09466
2	131380150	0.09467
4	7434619	0.09467
28	1874753	0.09467
7	32153249	0.09467
3	82895534	0.09468
chrZ	55885804	0.0947
26	2723549	0.09474
3	25154298	0.09474
12	2964004	0.09478
36	884780	0.09478
1	999731	0.09478
chrZ	17866686	0.09478
14	748024	0.09478
22	173438	0.0948
37	2110452	0.0948
8	26916533	0.09482
1	2309829	0.09483
chr16p1	1588047	0.09489
4	25495467	0.0949
12	2900569	0.0949
chrZ	80644216	0.09493
8	4847333	0.09493
3	97958544	0.09493
5	39530591	0.09494
3	42054662	0.09496
4	9721597	0.09496
7	13204151	0.09497
12	20080901	0.09497
32	2826667	0.09499
27	522267	0.095
2	86435826	0.09501
10	18933055	0.09501
3	18964169	0.09503
7	15131170	0.09504
5	7951247	0.09505
4	10530155	0.09505
3	8701969	0.09506
37	3275310	0.09507
1	132007658	0.09514
2	830566	0.09516
4	54582551	0.09518
4	9568869	0.09519
2	75396474	0.0952
2	14031320	0.09521
4	67741853	0.09524
38	145331	0.09525
2	41456107	0.09528
19	8739055	0.09529
1	141990327	0.09529
14	4525988	0.09529
12	17972613	0.0953
1	114571748	0.09531
33	6186819	0.09532
4	42873812	0.09532
3	30636493	0.09534
5	85136	0.09535
3	45087493	0.0954
9	4894319	0.0954
2	1861104	0.09545
3	103220694	0.09545
5	13940674	0.09545
2	100733962	0.09547
2	91103777	0.09548
9	15844500	0.09549
3	80833423	0.09553
1	87579983	0.09554
3	77727437	0.09555
5	55070838	0.09556
14	7936832	0.09556
3	9299758	0.09557
4	91180316	0.09558
5	45959904	0.09562
25	1834193	0.09563
5	37601022	0.09563
1	19107771	0.09564
2	829995	0.0957
scaffold2	983561	0.0957
9	17458516	0.09571
1	141814703	0.09573
7	25417774	0.09574
17	3268244	0.09574
30	1260247	0.09574
1	163430747	0.09575
8	5686011	0.09581
3	80725609	0.09582
1	5593913	0.09584
35	663474	0.09584
1	73882767	0.09584
25	1680070	0.09584
chrZ	462918	0.09585
1	49618513	0.09589
1	89046597	0.09591
chrZ	72652350	0.09591
2	1910223	0.09598
4	823269	0.09599
27	4803224	0.09601
22	2180935	0.09602
7	32258233	0.09603
3	72455412	0.09605
4	66090526	0.09606
4	5163761	0.09606
25	1348182	0.09606
31	5203398	0.09608
1	177042254	0.09608
33	6133006	0.09608
10	13790355	0.09609
37	3768461	0.09613
1	160762317	0.09616
1	7114726	0.09616
2	91642565	0.09616
2	92115792	0.09617
4	72077140	0.09618
9	2853572	0.09619
2	71899824	0.09623
29	2788549	0.09623
2	104026607	0.09624
27	4187070	0.09624
33	6376448	0.09629
3	35544451	0.09629
1	198955406	0.09631
1	172918731	0.09632
4	89861921	0.09634
3	12323305	0.09634
2	1948481	0.09634
7	21549757	0.09638
1	98594147	0.09639
2	43521470	0.09641
3	14837536	0.09642
1	73377241	0.09643
20	10983001	0.09646
23	5345979	0.09649
24	2799858	0.0965
12	10905964	0.09651
3	17491165	0.09652
3	372645	0.09654
2	135716633	0.09654
4	14969570	0.09657
7	2018670	0.09657
4	47382657	0.09658
1	28791564	0.0966
3	45375505	0.09663
29	1148660	0.09665
2	137869601	0.09666
31	4662688	0.09666
chrZ	70453212	0.09667
1	71425406	0.0967
chr34p1	1092843	0.09672
4	12701334	0.09673
1	52443128	0.09674
2	129955090	0.09676
4	23697239	0.09677
4	21910443	0.09679
15	6111605	0.09681
2	62715926	0.09681
